"No.","Time","Source","Destination","Protocol","Length","Info"
"782","176.888505","::1","::1","TCP","86","80  >  60248 [FIN, ACK] Seq=541 Ack=108 Win=65536 Len=0 TSval=1131794189 TSecr=1131794189"
"783","176.888517","::1","::1","TCP","86","60248  >  80 [FIN, ACK] Seq=108 Ack=542 Win=65536 Len=0 TSval=1131794189 TSecr=1131794189"
"784","176.888528","::1","::1","TCP","86","80  >  60248 [ACK] Seq=542 Ack=109 Win=65536 Len=0 TSval=1131794189 TSecr=1131794189"
"785","179.901562","::1","::1","TCP","94","41024  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131797202 TSecr=0 WS=128"
"786","179.901581","::1","::1","TCP","94","80  >  41024 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131797202 TSecr=1131797202 WS=128"
"787","179.901596","::1","::1","TCP","86","41024  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131797202 TSecr=1131797202"
"788","179.901632","::1","::1","HTTP","215","GET /profile.php?id=1admin' AND SUBSTRING(password,1,1)='a'-- HTTP/1.1 "
"789","179.901665","::1","::1","TCP","86","80  >  41024 [ACK] Seq=1 Ack=130 Win=65408 Len=0 TSval=1131797202 TSecr=1131797202"
"790","179.901869","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"791","179.901884","::1","::1","TCP","86","41024  >  80 [ACK] Seq=130 Ack=541 Win=65024 Len=0 TSval=1131797202 TSecr=1131797202"
"792","179.901964","::1","::1","TCP","86","80  >  41024 [FIN, ACK] Seq=541 Ack=130 Win=65536 Len=0 TSval=1131797202 TSecr=1131797202"
"793","179.901965","::1","::1","TCP","86","41024  >  80 [FIN, ACK] Seq=130 Ack=541 Win=65536 Len=0 TSval=1131797202 TSecr=1131797202"
"794","179.901971","::1","::1","TCP","86","80  >  41024 [ACK] Seq=542 Ack=131 Win=65536 Len=0 TSval=1131797202 TSecr=1131797202"
"795","179.901971","::1","::1","TCP","86","41024  >  80 [ACK] Seq=131 Ack=542 Win=65536 Len=0 TSval=1131797202 TSecr=1131797202"
"796","183.913559","::1","::1","TCP","94","41026  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131801214 TSecr=0 WS=128"
"797","183.913571","::1","::1","TCP","94","80  >  41026 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131801214 TSecr=1131801214 WS=128"
"798","183.913582","::1","::1","TCP","86","41026  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131801214 TSecr=1131801214"
"799","183.913609","::1","::1","HTTP","185","GET /admin/ HTTP/1.1 "
"800","183.913662","::1","::1","TCP","86","80  >  41026 [ACK] Seq=1 Ack=100 Win=65408 Len=0 TSval=1131801214 TSecr=1131801214"
"801","183.914067","::1","::1","HTTP","993","HTTP/1.1 200 OK  (text/html)"
"802","183.914083","::1","::1","TCP","86","41026  >  80 [ACK] Seq=100 Ack=908 Win=64640 Len=0 TSval=1131801214 TSecr=1131801214"
"803","183.914199","::1","::1","TCP","86","41026  >  80 [FIN, ACK] Seq=100 Ack=908 Win=65536 Len=0 TSval=1131801214 TSecr=1131801214"
"804","183.914255","::1","::1","TCP","86","80  >  41026 [FIN, ACK] Seq=908 Ack=101 Win=65536 Len=0 TSval=1131801214 TSecr=1131801214"
"805","183.914268","::1","::1","TCP","86","41026  >  80 [ACK] Seq=101 Ack=909 Win=65536 Len=0 TSval=1131801214 TSecr=1131801214"
"806","186.102636","127.0.0.1","127.0.0.1","HTTP","430","GET /metrics HTTP/1.1 "
"807","186.104922","127.0.0.1","127.0.0.1","HTTP","3854","HTTP/1.1 200 OK  (text/plain)"
"808","186.104947","127.0.0.1","127.0.0.1","TCP","66","45674  >  20201 [ACK] Seq=1457 Ack=15140 Win=493 Len=0 TSval=2287132993 TSecr=2287132993"
"809","186.547505","127.0.0.1","127.0.0.1","TCP","66","20202  >  37182 [FIN, ACK] Seq=24081 Ack=365 Win=65536 Len=0 TSval=2287133436 TSecr=2287107167"
"810","186.547599","127.0.0.1","127.0.0.1","TCP","66","37182  >  20202 [FIN, ACK] Seq=365 Ack=24082 Win=65536 Len=0 TSval=2287133436 TSecr=2287133436"
"811","186.547619","127.0.0.1","127.0.0.1","TCP","66","20202  >  37182 [ACK] Seq=24082 Ack=366 Win=65536 Len=0 TSval=2287133436 TSecr=2287133436"
"812","186.923276","::1","::1","TCP","94","41036  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131804223 TSecr=0 WS=128"
"813","186.923288","::1","::1","TCP","94","80  >  41036 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131804223 TSecr=1131804223 WS=128"
"814","186.923299","::1","::1","TCP","86","41036  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131804223 TSecr=1131804223"
"815","186.923324","::1","::1","HTTP","200","GET /dashboard.php HTTP/1.1 "
"816","186.923350","::1","::1","TCP","86","80  >  41036 [ACK] Seq=1 Ack=115 Win=65408 Len=0 TSval=1131804223 TSecr=1131804223"
"817","186.923557","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"818","186.923572","::1","::1","TCP","86","41036  >  80 [ACK] Seq=115 Ack=433 Win=65152 Len=0 TSval=1131804224 TSecr=1131804224"
"819","186.923676","::1","::1","TCP","86","41036  >  80 [FIN, ACK] Seq=115 Ack=433 Win=65536 Len=0 TSval=1131804224 TSecr=1131804224"
"820","186.923746","::1","::1","TCP","86","80  >  41036 [FIN, ACK] Seq=433 Ack=116 Win=65536 Len=0 TSval=1131804224 TSecr=1131804224"
"821","186.923760","::1","::1","TCP","86","41036  >  80 [ACK] Seq=116 Ack=434 Win=65536 Len=0 TSval=1131804224 TSecr=1131804224"
"822","189.937020","::1","::1","TCP","94","57410  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131807237 TSecr=0 WS=128"
"823","189.937036","::1","::1","TCP","94","80  >  57410 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131807237 TSecr=1131807237 WS=128"
"824","189.937050","::1","::1","TCP","86","57410  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131807237 TSecr=1131807237"
"825","189.937082","::1","::1","HTTP","173","GET /api/users?id=1 HTTP/1.1 "
"826","189.937118","::1","::1","TCP","86","80  >  57410 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1131807237 TSecr=1131807237"
"827","189.937384","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"828","189.937400","::1","::1","TCP","86","57410  >  80 [ACK] Seq=88 Ack=262 Win=65280 Len=0 TSval=1131807238 TSecr=1131807238"
"829","189.937519","::1","::1","TCP","86","57410  >  80 [FIN, ACK] Seq=88 Ack=262 Win=65536 Len=0 TSval=1131807238 TSecr=1131807238"
"830","189.937574","::1","::1","TCP","86","80  >  57410 [FIN, ACK] Seq=262 Ack=89 Win=65536 Len=0 TSval=1131807238 TSecr=1131807238"
"831","189.937591","::1","::1","TCP","86","57410  >  80 [ACK] Seq=89 Ack=263 Win=65536 Len=0 TSval=1131807238 TSecr=1131807238"
"832","190.450589","::1","::1","TCP","94","57426  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131807751 TSecr=0 WS=128"
"833","190.450606","::1","::1","TCP","94","80  >  57426 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131807751 TSecr=1131807751 WS=128"
"834","190.450622","::1","::1","TCP","86","57426  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131807751 TSecr=1131807751"
"835","190.450658","::1","::1","HTTP","173","GET /api/users?id=2 HTTP/1.1 "
"836","190.450693","::1","::1","TCP","86","80  >  57426 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1131807751 TSecr=1131807751"
"837","190.450969","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"838","190.450986","::1","::1","TCP","86","57426  >  80 [ACK] Seq=88 Ack=262 Win=65280 Len=0 TSval=1131807751 TSecr=1131807751"
"839","190.451101","::1","::1","TCP","86","57426  >  80 [FIN, ACK] Seq=88 Ack=262 Win=65536 Len=0 TSval=1131807751 TSecr=1131807751"
"840","190.451166","::1","::1","TCP","86","80  >  57426 [FIN, ACK] Seq=262 Ack=89 Win=65536 Len=0 TSval=1131807751 TSecr=1131807751"
"841","190.451181","::1","::1","TCP","86","57426  >  80 [ACK] Seq=89 Ack=263 Win=65536 Len=0 TSval=1131807751 TSecr=1131807751"
"842","190.963583","::1","::1","TCP","94","57430  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131808264 TSecr=0 WS=128"
"843","190.963601","::1","::1","TCP","94","80  >  57430 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131808264 TSecr=1131808264 WS=128"
"844","190.963615","::1","::1","TCP","86","57430  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131808264 TSecr=1131808264"
"845","190.963647","::1","::1","HTTP","173","GET /api/users?id=3 HTTP/1.1 "
"846","190.963682","::1","::1","TCP","86","80  >  57430 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1131808264 TSecr=1131808264"
"847","190.963972","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"848","190.963988","::1","::1","TCP","86","57430  >  80 [ACK] Seq=88 Ack=262 Win=65280 Len=0 TSval=1131808264 TSecr=1131808264"
"849","190.964098","::1","::1","TCP","86","57430  >  80 [FIN, ACK] Seq=88 Ack=262 Win=65536 Len=0 TSval=1131808264 TSecr=1131808264"
"850","190.964149","::1","::1","TCP","86","80  >  57430 [FIN, ACK] Seq=262 Ack=89 Win=65536 Len=0 TSval=1131808264 TSecr=1131808264"
"851","190.964163","::1","::1","TCP","86","57430  >  80 [ACK] Seq=89 Ack=263 Win=65536 Len=0 TSval=1131808264 TSecr=1131808264"
"852","191.475718","::1","::1","TCP","94","57436  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131808776 TSecr=0 WS=128"
"853","191.475736","::1","::1","TCP","94","80  >  57436 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131808776 TSecr=1131808776 WS=128"
"854","191.475751","::1","::1","TCP","86","57436  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131808776 TSecr=1131808776"
"855","191.475782","::1","::1","HTTP","173","GET /api/users?id=4 HTTP/1.1 "
"856","191.475814","::1","::1","TCP","86","80  >  57436 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1131808776 TSecr=1131808776"
"857","191.476099","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"858","191.476115","::1","::1","TCP","86","57436  >  80 [ACK] Seq=88 Ack=262 Win=65280 Len=0 TSval=1131808776 TSecr=1131808776"
"859","191.476221","::1","::1","TCP","86","57436  >  80 [FIN, ACK] Seq=88 Ack=262 Win=65536 Len=0 TSval=1131808776 TSecr=1131808776"
"860","191.476263","::1","::1","TCP","86","80  >  57436 [FIN, ACK] Seq=262 Ack=89 Win=65536 Len=0 TSval=1131808776 TSecr=1131808776"
"861","191.476277","::1","::1","TCP","86","57436  >  80 [ACK] Seq=89 Ack=263 Win=65536 Len=0 TSval=1131808776 TSecr=1131808776"
"862","191.988291","::1","::1","TCP","94","57450  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131809288 TSecr=0 WS=128"
"863","191.988308","::1","::1","TCP","94","80  >  57450 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131809288 TSecr=1131809288 WS=128"
"864","191.988322","::1","::1","TCP","86","57450  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131809288 TSecr=1131809288"
"865","191.988352","::1","::1","HTTP","173","GET /api/users?id=5 HTTP/1.1 "
"866","191.988385","::1","::1","TCP","86","80  >  57450 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1131809289 TSecr=1131809288"
"867","191.988643","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"868","191.988656","::1","::1","TCP","86","57450  >  80 [ACK] Seq=88 Ack=262 Win=65280 Len=0 TSval=1131809289 TSecr=1131809289"
"869","191.988751","::1","::1","TCP","86","57450  >  80 [FIN, ACK] Seq=88 Ack=262 Win=65536 Len=0 TSval=1131809289 TSecr=1131809289"
"870","191.988836","::1","::1","TCP","86","80  >  57450 [FIN, ACK] Seq=262 Ack=89 Win=65536 Len=0 TSval=1131809289 TSecr=1131809289"
"871","191.988852","::1","::1","TCP","86","57450  >  80 [ACK] Seq=89 Ack=263 Win=65536 Len=0 TSval=1131809289 TSecr=1131809289"
"872","192.501086","::1","::1","TCP","94","57460  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131809801 TSecr=0 WS=128"
"873","192.501123","::1","::1","TCP","94","80  >  57460 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131809801 TSecr=1131809801 WS=128"
"874","192.501140","::1","::1","TCP","86","57460  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131809801 TSecr=1131809801"
"875","192.501178","::1","::1","HTTP","173","GET /api/users?id=6 HTTP/1.1 "
"876","192.501214","::1","::1","TCP","86","80  >  57460 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1131809801 TSecr=1131809801"
"877","192.501494","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"878","192.501509","::1","::1","TCP","86","57460  >  80 [ACK] Seq=88 Ack=262 Win=65280 Len=0 TSval=1131809802 TSecr=1131809802"
"879","192.501636","::1","::1","TCP","86","57460  >  80 [FIN, ACK] Seq=88 Ack=262 Win=65536 Len=0 TSval=1131809802 TSecr=1131809802"
"880","192.501709","::1","::1","TCP","86","80  >  57460 [FIN, ACK] Seq=262 Ack=89 Win=65536 Len=0 TSval=1131809802 TSecr=1131809802"
"881","192.501727","::1","::1","TCP","86","57460  >  80 [ACK] Seq=89 Ack=263 Win=65536 Len=0 TSval=1131809802 TSecr=1131809802"
"882","193.013865","::1","::1","TCP","94","57472  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131810314 TSecr=0 WS=128"
"883","193.013883","::1","::1","TCP","94","80  >  57472 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131810314 TSecr=1131810314 WS=128"
"884","193.013897","::1","::1","TCP","86","57472  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131810314 TSecr=1131810314"
"885","193.013930","::1","::1","HTTP","173","GET /api/users?id=7 HTTP/1.1 "
"886","193.013964","::1","::1","TCP","86","80  >  57472 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1131810314 TSecr=1131810314"
"887","193.014240","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"888","193.014256","::1","::1","TCP","86","57472  >  80 [ACK] Seq=88 Ack=262 Win=65280 Len=0 TSval=1131810314 TSecr=1131810314"
"889","193.014353","::1","::1","TCP","86","57472  >  80 [FIN, ACK] Seq=88 Ack=262 Win=65536 Len=0 TSval=1131810314 TSecr=1131810314"
"890","193.014439","::1","::1","TCP","86","80  >  57472 [FIN, ACK] Seq=262 Ack=89 Win=65536 Len=0 TSval=1131810315 TSecr=1131810314"
"891","193.014454","::1","::1","TCP","86","57472  >  80 [ACK] Seq=89 Ack=263 Win=65536 Len=0 TSval=1131810315 TSecr=1131810315"
"892","193.526257","::1","::1","TCP","94","57486  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131810826 TSecr=0 WS=128"
"893","193.526274","::1","::1","TCP","94","80  >  57486 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131810826 TSecr=1131810826 WS=128"
"894","193.526289","::1","::1","TCP","86","57486  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131810826 TSecr=1131810826"
"895","193.526321","::1","::1","HTTP","173","GET /api/users?id=8 HTTP/1.1 "
"896","193.526356","::1","::1","TCP","86","80  >  57486 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1131810826 TSecr=1131810826"
"897","193.526644","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"898","193.526659","::1","::1","TCP","86","57486  >  80 [ACK] Seq=88 Ack=262 Win=65280 Len=0 TSval=1131810827 TSecr=1131810827"
"899","193.526777","::1","::1","TCP","86","57486  >  80 [FIN, ACK] Seq=88 Ack=262 Win=65536 Len=0 TSval=1131810827 TSecr=1131810827"
"900","193.526843","::1","::1","TCP","86","80  >  57486 [FIN, ACK] Seq=262 Ack=89 Win=65536 Len=0 TSval=1131810827 TSecr=1131810827"
"901","193.526862","::1","::1","TCP","86","57486  >  80 [ACK] Seq=89 Ack=263 Win=65536 Len=0 TSval=1131810827 TSecr=1131810827"
"902","194.040788","::1","::1","TCP","94","57500  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131811341 TSecr=0 WS=128"
"903","194.040804","::1","::1","TCP","94","80  >  57500 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131811341 TSecr=1131811341 WS=128"
"904","194.040819","::1","::1","TCP","86","57500  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131811341 TSecr=1131811341"
"905","194.041051","::1","::1","HTTP","173","GET /api/users?id=9 HTTP/1.1 "
"906","194.041141","::1","::1","TCP","86","80  >  57500 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=1131811341 TSecr=1131811341"
"907","194.041530","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"908","194.041549","::1","::1","TCP","86","57500  >  80 [ACK] Seq=88 Ack=262 Win=65280 Len=0 TSval=1131811342 TSecr=1131811342"
"909","194.041724","::1","::1","TCP","86","57500  >  80 [FIN, ACK] Seq=88 Ack=262 Win=65536 Len=0 TSval=1131811342 TSecr=1131811342"
"910","194.041810","::1","::1","TCP","86","80  >  57500 [FIN, ACK] Seq=262 Ack=89 Win=65536 Len=0 TSval=1131811342 TSecr=1131811342"
"911","194.041829","::1","::1","TCP","86","57500  >  80 [ACK] Seq=89 Ack=263 Win=65536 Len=0 TSval=1131811342 TSecr=1131811342"
"912","194.553120","::1","::1","TCP","94","57504  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131811853 TSecr=0 WS=128"
"913","194.553137","::1","::1","TCP","94","80  >  57504 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131811853 TSecr=1131811853 WS=128"
"914","194.553151","::1","::1","TCP","86","57504  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131811853 TSecr=1131811853"
"915","194.553181","::1","::1","HTTP","174","GET /api/users?id=10 HTTP/1.1 "
"916","194.553212","::1","::1","TCP","86","80  >  57504 [ACK] Seq=1 Ack=89 Win=65408 Len=0 TSval=1131811853 TSecr=1131811853"
"917","194.553751","::1","::1","HTTP","347","HTTP/1.1 200 OK "
"918","194.553807","::1","::1","TCP","86","57504  >  80 [ACK] Seq=89 Ack=262 Win=65280 Len=0 TSval=1131811854 TSecr=1131811854"
"919","194.554097","::1","::1","TCP","86","57504  >  80 [FIN, ACK] Seq=89 Ack=262 Win=65536 Len=0 TSval=1131811854 TSecr=1131811854"
"920","194.554478","::1","::1","TCP","86","80  >  57504 [FIN, ACK] Seq=262 Ack=90 Win=65536 Len=0 TSval=1131811855 TSecr=1131811854"
"921","194.554519","::1","::1","TCP","86","57504  >  80 [ACK] Seq=90 Ack=263 Win=65536 Len=0 TSval=1131811855 TSecr=1131811855"
"922","198.069424","::1","::1","TCP","94","57520  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1131815370 TSecr=0 WS=128"
"923","198.069552","::1","::1","TCP","94","80  >  57520 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1131815370 TSecr=1131815370 WS=128"
"924","198.069575","::1","::1","TCP","86","57520  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1131815370 TSecr=1131815370"
"925","198.069742","::1","::1","HTTP","184","GET /api/users?id=1' OR '1'='1 HTTP/1.1 "
"926","198.069813","::1","::1","TCP","86","80  >  57520 [ACK] Seq=1 Ack=99 Win=65408 Len=0 TSval=1131815370 TSecr=1131815370"
"927","198.070042","::1","::1","HTTP","626","HTTP/1.1 400 Bad Request  (text/html)"
"928","198.070058","::1","::1","TCP","86","57520  >  80 [ACK] Seq=99 Ack=541 Win=65024 Len=0 TSval=1131815370 TSecr=1131815370"
"929","198.070133","::1","::1","TCP","86","57520  >  80 [FIN, ACK] Seq=99 Ack=541 Win=65536 Len=0 TSval=1131815370 TSecr=1131815370"
"930","198.070137","::1","::1","TCP","86","80  >  57520 [FIN, ACK] Seq=541 Ack=99 Win=65536 Len=0 TSval=1131815370 TSecr=1131815370"
"931","198.070143","::1","::1","TCP","86","57520  >  80 [ACK] Seq=100 Ack=542 Win=65536 Len=0 TSval=1131815370 TSecr=1131815370"
"932","198.070150","::1","::1","TCP","86","80  >  57520 [ACK] Seq=542 Ack=100 Win=65536 Len=0 TSval=1131815370 TSecr=1131815370"
"933","201.339509","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=1456 Ack=15140 Win=512 Len=0 TSval=2287148228 TSecr=2287132993"
"934","201.339526","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=15140 Ack=1457 Win=512 Len=0 TSval=2287148228 TSecr=2287132993"
"935","201.339531","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=15139 Ack=1457 Win=512 Len=0 TSval=2287148228 TSecr=2287132993"
"936","201.339538","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 45674  >  20201 [ACK] Seq=1457 Ack=15140 Win=512 Len=0 TSval=2287148228 TSecr=2287148228"
"937","204.083662","127.0.0.1","127.0.0.1","TCP","74","47180  >  21 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=2287150972 TSecr=0 WS=128"
"938","204.083680","127.0.0.1","127.0.0.1","TCP","74","21  >  47180 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=2287150972 TSecr=2287150972 WS=128"
"939","204.083694","127.0.0.1","127.0.0.1","TCP","66","47180  >  21 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2287150972 TSecr=2287150972"
"940","204.083757","127.0.0.1","127.0.0.1","FTP","112","Request: user anonymous"
"941","204.083774","127.0.0.1","127.0.0.1","TCP","66","21  >  47180 [ACK] Seq=1 Ack=47 Win=65536 Len=0 TSval=2287150972 TSecr=2287150972"
"942","204.085744","127.0.0.1","127.0.0.1","FTP","86","Response: 220 (vsFTPd 3.0.3)"
"943","204.085760","127.0.0.1","127.0.0.1","TCP","66","47180  >  21 [ACK] Seq=47 Ack=21 Win=65536 Len=0 TSval=2287150974 TSecr=2287150974"
"944","204.085813","127.0.0.1","127.0.0.1","FTP","100","Response: 331 Please specify the password."
"945","204.085824","127.0.0.1","127.0.0.1","TCP","66","47180  >  21 [ACK] Seq=47 Ack=55 Win=65536 Len=0 TSval=2287150974 TSecr=2287150974"
"946","204.087027","127.0.0.1","127.0.0.1","FTP","89","Response: 230 Login successful."
"947","204.087041","127.0.0.1","127.0.0.1","TCP","66","47180  >  21 [ACK] Seq=47 Ack=78 Win=65536 Len=0 TSval=2287150975 TSecr=2287150975"
"948","204.087089","127.0.0.1","127.0.0.1","FTP","88","Response: 500 Unknown command."
"949","204.087100","127.0.0.1","127.0.0.1","TCP","66","47180  >  21 [ACK] Seq=47 Ack=100 Win=65536 Len=0 TSval=2287150975 TSecr=2287150975"
"950","204.087119","127.0.0.1","127.0.0.1","FTP","100","Response: 257 ""/"" is the current directory"
"951","204.087127","127.0.0.1","127.0.0.1","TCP","66","47180  >  21 [ACK] Seq=47 Ack=134 Win=65536 Len=0 TSval=2287150975 TSecr=2287150975"
"952","204.087143","127.0.0.1","127.0.0.1","FTP","80","Response: 221 Goodbye."
"953","204.087151","127.0.0.1","127.0.0.1","TCP","66","47180  >  21 [ACK] Seq=47 Ack=148 Win=65536 Len=0 TSval=2287150975 TSecr=2287150975"
"954","204.087158","127.0.0.1","127.0.0.1","TCP","66","21  >  47180 [FIN, ACK] Seq=148 Ack=47 Win=65536 Len=0 TSval=2287150975 TSecr=2287150975"
"955","204.087179","127.0.0.1","127.0.0.1","TCP","66","47180  >  21 [FIN, ACK] Seq=47 Ack=149 Win=65536 Len=0 TSval=2287150975 TSecr=2287150975"
"956","204.087190","127.0.0.1","127.0.0.1","TCP","66","21  >  47180 [ACK] Seq=149 Ack=48 Win=65536 Len=0 TSval=2287150975 TSecr=2287150975"
